RK,TEAM,DATE,SEASON
1,Wisconsin,2024-12-02,2025
2,Ohio State,2024-12-02,2025
3,Minnesota,2024-12-02,2025
4,Minnesota Duluth,2024-12-02,2025
5,Colgate,2024-12-02,2025
6,Clarkson,2024-12-02,2025
7,Cornell,2024-12-02,2025
8,St. Cloud State,2024-12-02,2025
9,Quinnipiac,2024-12-02,2025
10,Boston College,2024-12-02,2025
11,St. Lawrence,2024-12-02,2025
12,Penn State,2024-12-02,2025
13,Boston University,2024-12-02,2025
14,Yale,2024-12-02,2025
15,Connecticut,2024-12-02,2025
1,Wisconsin,2024-12-09,2025
2,Ohio State,2024-12-09,2025
3,Minnesota,2024-12-09,2025
4,Minnesota Duluth,2024-12-09,2025
5,Colgate,2024-12-09,2025
6,Clarkson,2024-12-09,2025
7,Cornell,2024-12-09,2025
8,St. Cloud State,2024-12-09,2025
9,Quinnipiac,2024-12-09,2025
10,St. Lawrence,2024-12-09,2025
11,Boston College,2024-12-09,2025
12,Penn State,2024-12-09,2025
13,Boston University,2024-12-09,2025
14,Princeton,2024-12-09,2025
15,Connecticut,2024-12-09,2025
1,Wisconsin,2025-01-06,2025
2,Ohio State,2025-01-06,2025
3,Minnesota,2025-01-06,2025
4,Minnesota Duluth,2025-01-06,2025
5,Colgate,2025-01-06,2025
6,Cornell,2025-01-06,2025
7,Clarkson,2025-01-06,2025
8,St. Lawrence,2025-01-06,2025
9,Quinnipiac,2025-01-06,2025
10,St. Cloud State,2025-01-06,2025
11,Penn State,2025-01-06,2025
12,Boston College,2025-01-06,2025
13,Boston University,2025-01-06,2025
14,Princeton,2025-01-06,2025
15,Connecticut,2025-01-06,2025
1,Wisconsin,2025-01-13,2025
2,Ohio State,2025-01-13,2025
3,Minnesota,2025-01-13,2025
4,Minnesota Duluth,2025-01-13,2025
5,Colgate,2025-01-13,2025
6,Cornell,2025-01-13,2025
7,Clarkson,2025-01-13,2025
8,St. Lawrence,2025-01-13,2025
9,Penn State,2025-01-13,2025
10,Quinnipiac,2025-01-13,2025
11,St. Cloud State,2025-01-13,2025
12,Boston College,2025-01-13,2025
13,Princeton,2025-01-13,2025
14,Boston University,2025-01-13,2025
15,Connecticut,2025-01-13,2025
15,Northeastern,2025-01-13,2025
1,Wisconsin,2025-01-20,2025
2,Ohio State,2025-01-20,2025
3,Minnesota,2025-01-20,2025
4,Minnesota Duluth,2025-01-20,2025
5,Colgate,2025-01-20,2025
6,Cornell,2025-01-20,2025
7,St. Lawrence,2025-01-20,2025
8,Penn State,2025-01-20,2025
9,Clarkson,2025-01-20,2025
10,Quinnipiac,2025-01-20,2025
11,St. Cloud State,2025-01-20,2025
12,Boston College,2025-01-20,2025
13,Princeton,2025-01-20,2025
14,Connecticut,2025-01-20,2025
15,Northeastern,2025-01-20,2025
1,Wisconsin,2025-01-27,2025
2,Ohio State,2025-01-27,2025
3,Minnesota,2025-01-27,2025
4,Colgate,2025-01-27,2025
5,Cornell,2025-01-27,2025
6,Minnesota Duluth,2025-01-27,2025
7,St. Lawrence,2025-01-27,2025
8,Penn State,2025-01-27,2025
9,Clarkson,2025-01-27,2025
10,Quinnipiac,2025-01-27,2025
11,St. Cloud State,2025-01-27,2025
12,Boston College,2025-01-27,2025
13,Princeton,2025-01-27,2025
14,Northeastern,2025-01-27,2025
15,Connecticut,2025-01-27,2025
1,Wisconsin,2025-02-03,2025
2,Ohio State,2025-02-03,2025
3,Minnesota,2025-02-03,2025
4,Cornell,2025-02-03,2025
5,Colgate,2025-02-03,2025
6,Minnesota Duluth,2025-02-03,2025
7,St. Lawrence,2025-02-03,2025
8,Penn State,2025-02-03,2025
9,Quinnipiac,2025-02-03,2025
10,Clarkson,2025-02-03,2025
11,St. Cloud State,2025-02-03,2025
12,Princeton,2025-02-03,2025
13,Northeastern,2025-02-03,2025
14,Boston University,2025-02-03,2025
15,Boston College,2025-02-03,2025
1,Wisconsin,2025-02-10,2025
2,Ohio State,2025-02-10,2025
3,Minnesota,2025-02-10,2025
4,Cornell,2025-02-10,2025
5,Colgate,2025-02-10,2025
6,Minnesota Duluth,2025-02-10,2025
7,St. Lawrence,2025-02-10,2025
8,Clarkson,2025-02-10,2025
9,Penn State,2025-02-10,2025
10,Quinnipiac,2025-02-10,2025
11,St. Cloud State,2025-02-10,2025
12,Princeton,2025-02-10,2025
13,Boston University,2025-02-10,2025
14,Connecticut,2025-02-10,2025
15,Northeastern,2025-02-10,2025
1,Wisconsin,2025-02-17,2025
2,Ohio State,2025-02-17,2025
3,Cornell,2025-02-17,2025
4,Minnesota,2025-02-17,2025
5,Colgate,2025-02-17,2025
6,Minnesota Duluth,2025-02-17,2025
7,St. Lawrence,2025-02-17,2025
8,Penn State,2025-02-17,2025
9,Clarkson,2025-02-17,2025
10,Quinnipiac,2025-02-17,2025
11,St. Cloud State,2025-02-17,2025
12,Boston University,2025-02-17,2025
13,Princeton,2025-02-17,2025
14,Northeastern,2025-02-17,2025
15,Boston College,2025-02-17,2025
1,Wisconsin,2025-02-24,2025
2,Ohio State,2025-02-24,2025
3,Cornell,2025-02-24,2025
4,Minnesota,2025-02-24,2025
5,Colgate,2025-02-24,2025
6,Minnesota Duluth,2025-02-24,2025
7,St. Lawrence,2025-02-24,2025
8,Penn State,2025-02-24,2025
9,Clarkson,2025-02-24,2025
10,Quinnipiac,2025-02-24,2025
11,St. Cloud State,2025-02-24,2025
12,Connecticut,2025-02-24,2025
13,Princeton,2025-02-24,2025
14,Boston University,2025-02-24,2025
15,Boston College,2025-02-24,2025
1,Wisconsin,2025-03-03,2025
2,Ohio State,2025-03-03,2025
3,Cornell,2025-03-03,2025
4,Minnesota,2025-03-03,2025
5,Colgate,2025-03-03,2025
6,Minnesota Duluth,2025-03-03,2025
7,St. Lawrence,2025-03-03,2025
8,Penn State,2025-03-03,2025
9,Clarkson,2025-03-03,2025
10,Quinnipiac,2025-03-03,2025
11,Connecticut,2025-03-03,2025
12,St. Cloud State,2025-03-03,2025
13,Boston University,2025-03-03,2025
14,Princeton,2025-03-03,2025
15,Boston College,2025-03-03,2025
1,Wisconsin,2025-03-10,2025
2,Ohio State,2025-03-10,2025
3,Cornell,2025-03-10,2025
4,Minnesota,2025-03-10,2025
5,Colgate,2025-03-10,2025
6,Minnesota Duluth,2025-03-10,2025
7,Penn State,2025-03-10,2025
8,St. Lawrence,2025-03-10,2025
9,Clarkson,2025-03-10,2025
10,Quinnipiac,2025-03-10,2025
11,Boston University,2025-03-10,2025
12,St. Cloud State,2025-03-10,2025
13,Connecticut,2025-03-10,2025
14,Princeton,2025-03-10,2025
15,Northeastern,2025-03-10,2025
1,Wisconsin,2025-03-24,2025
2,Ohio State,2025-03-24,2025
3,Cornell,2025-03-24,2025
4,Minnesota,2025-03-24,2025
5,Colgate,2025-03-24,2025
6,Minnesota Duluth,2025-03-24,2025
7,St. Lawrence,2025-03-24,2025
8,Penn State,2025-03-24,2025
9,Clarkson,2025-03-24,2025
10,Quinnipiac,2025-03-24,2025
11,Boston University,2025-03-24,2025
12,St. Cloud State,2025-03-24,2025
13,Connecticut,2025-03-24,2025
14,Princeton,2025-03-24,2025
15,Northeastern,2025-03-24,2025
1,Wisconsin,2025-09-15,2026
2,Ohio State,2025-09-15,2026
3,Minnesota,2025-09-15,2026
4,Cornell,2025-09-15,2026
5,Colgate,2025-09-15,2026
6,Minnesota Duluth,2025-09-15,2026
7,Clarkson,2025-09-15,2026
8,Penn State,2025-09-15,2026
9,St. Lawrence,2025-09-15,2026
10,Quinnipiac,2025-09-15,2026
11,Boston University,2025-09-15,2026
12,Connecticut,2025-09-15,2026
13,St. Cloud State,2025-09-15,2026
14,Princeton,2025-09-15,2026
15,Northeastern,2025-09-15,2026
1,Wisconsin,2025-09-29,2026
2,Ohio State,2025-09-29,2026
3,Minnesota,2025-09-29,2026
4,Cornell,2025-09-29,2026
5,Minnesota Duluth,2025-09-29,2026
6,Penn State,2025-09-29,2026
7,Colgate,2025-09-29,2026
8,Quinnipiac,2025-09-29,2026
9,Clarkson,2025-09-29,2026
10,St. Lawrence,2025-09-29,2026
11,St. Cloud State,2025-09-29,2026
12,Connecticut,2025-09-29,2026
13,Boston University,2025-09-29,2026
14,Northeastern,2025-09-29,2026
15,Princeton,2025-09-29,2026
1,Wisconsin,2025-10-06,2026
2,Ohio State,2025-10-06,2026
3,Minnesota,2025-10-06,2026
4,Minnesota Duluth,2025-10-06,2026
5,Cornell,2025-10-06,2026
6,Penn State,2025-10-06,2026
7,Quinnipiac,2025-10-06,2026
8,Colgate,2025-10-06,2026
9,Clarkson,2025-10-06,2026
10,St. Cloud State,2025-10-06,2026
11,Connecticut,2025-10-06,2026
12,St. Lawrence,2025-10-06,2026
13,Northeastern,2025-10-06,2026
14,Boston University,2025-10-06,2026
15,Mercyhurst,2025-10-06,2026
15,Princeton,2025-10-06,2026
1,Wisconsin,2025-10-13,2026
2,Ohio State,2025-10-13,2026
3,Minnesota,2025-10-13,2026
4,Minnesota Duluth,2025-10-13,2026
5,Cornell,2025-10-13,2026
6,Penn State,2025-10-13,2026
7,Quinnipiac,2025-10-13,2026
8,Colgate,2025-10-13,2026
9,Clarkson,2025-10-13,2026
10,St. Cloud State,2025-10-13,2026
11,Connecticut,2025-10-13,2026
12,Northeastern,2025-10-13,2026
13,Boston University,2025-10-13,2026
14,St. Lawrence,2025-10-13,2026
15,Mercyhurst,2025-10-13,2026
1,Wisconsin,2025-10-20,2026
2,Ohio State,2025-10-20,2026
3,Minnesota,2025-10-20,2026
4,Minnesota Duluth,2025-10-20,2026
5,Cornell,2025-10-20,2026
6,Penn State,2025-10-20,2026
7,Quinnipiac,2025-10-20,2026
8,Connecticut,2025-10-20,2026
9,Colgate,2025-10-20,2026
10,Clarkson,2025-10-20,2026
11,St. Cloud State,2025-10-20,2026
12,Northeastern,2025-10-20,2026
13,St. Thomas,2025-10-20,2026
13,Yale,2025-10-20,2026
15,Boston University,2025-10-20,2026
1,Wisconsin,2025-10-27,2026
2,Ohio State,2025-10-27,2026
3,Minnesota,2025-10-27,2026
4,Cornell,2025-10-27,2026
5,Minnesota Duluth,2025-10-27,2026
6,Penn State,2025-10-27,2026
7,Quinnipiac,2025-10-27,2026
8,Connecticut,2025-10-27,2026
9,Clarkson,2025-10-27,2026
10,St. Cloud State,2025-10-27,2026
11,Colgate,2025-10-27,2026
12,Northeastern,2025-10-27,2026
13,St. Thomas,2025-10-27,2026
14,Yale,2025-10-27,2026
15,Brown,2025-10-27,2026
1,Wisconsin,2025-11-03,2026
2,Minnesota,2025-11-03,2026
3,Ohio State,2025-11-03,2026
4,Cornell,2025-11-03,2026
5,Minnesota Duluth,2025-11-03,2026
6,Penn State,2025-11-03,2026
7,Quinnipiac,2025-11-03,2026
8,Connecticut,2025-11-03,2026
9,Northeastern,2025-11-03,2026
10,St. Cloud State,2025-11-03,2026
11,Clarkson,2025-11-03,2026
12,Yale,2025-11-03,2026
13,Colgate,2025-11-03,2026
14,St. Thomas,2025-11-03,2026
15,Brown,2025-11-03,2026
1,Wisconsin,2025-11-10,2026
2,Minnesota,2025-11-10,2026
3,Ohio State,2025-11-10,2026
4,Cornell,2025-11-10,2026
5,Minnesota Duluth,2025-11-10,2026
6,Penn State,2025-11-10,2026
7,Quinnipiac,2025-11-10,2026
8,Northeastern,2025-11-10,2026
9,Connecticut,2025-11-10,2026
10,St. Cloud State,2025-11-10,2026
10,Yale,2025-11-10,2026
12,Clarkson,2025-11-10,2026
13,Brown,2025-11-10,2026
14,Colgate,2025-11-10,2026
15,St. Thomas,2025-11-10,2026
1,Wisconsin,2025-11-17,2026
2,Minnesota,2025-11-17,2026
3,Ohio State,2025-11-17,2026
4,Cornell,2025-11-17,2026
5,Minnesota Duluth,2025-11-17,2026
6,Penn State,2025-11-17,2026
7,Quinnipiac,2025-11-17,2026
8,Northeastern,2025-11-17,2026
9,Connecticut,2025-11-17,2026
10,St. Cloud State,2025-11-17,2026
11,Clarkson,2025-11-17,2026
12,Brown,2025-11-17,2026
13,Colgate,2025-11-17,2026
14,Yale,2025-11-17,2026
15,St. Thomas,2025-11-17,2026
1,Wisconsin,2025-11-24,2026
2,Ohio State,2025-11-24,2026
3,Minnesota,2025-11-24,2026
4,Penn State,2025-11-24,2026
5,Cornell,2025-11-24,2026
6,Minnesota Duluth,2025-11-24,2026
7,Northeastern,2025-11-24,2026
8,Connecticut,2025-11-24,2026
9,Quinnipiac,2025-11-24,2026
10,Clarkson,2025-11-24,2026
11,Brown,2025-11-24,2026
12,Colgate,2025-11-24,2026
13,Princeton,2025-11-24,2026
14,St. Cloud State,2025-11-24,2026
15,Minnesota State,2025-11-24,2026
1,Wisconsin,2025-12-01,2026
2,Ohio State,2025-12-01,2026
3,Minnesota,2025-12-01,2026
4,Penn State,2025-12-01,2026
5,Minnesota Duluth,2025-12-01,2026
6,Northeastern,2025-12-01,2026
7,Connecticut,2025-12-01,2026
8,Cornell,2025-12-01,2026
9,Quinnipiac,2025-12-01,2026
10,Clarkson,2025-12-01,2026
11,Princeton,2025-12-01,2026
12,Minnesota State,2025-12-01,2026
13,St. Cloud State,2025-12-01,2026
14,Colgate,2025-12-01,2026
15,Yale,2025-12-01,2026
1,Wisconsin,2025-12-08,2026
2,Ohio State,2025-12-08,2026
3,Minnesota,2025-12-08,2026
4,Penn State,2025-12-08,2026
5,Minnesota Duluth,2025-12-08,2026
6,Connecticut,2025-12-08,2026
7,Northeastern,2025-12-08,2026
8,Quinnipiac,2025-12-08,2026
9,Princeton,2025-12-08,2026
10,Cornell,2025-12-08,2026
11,Clarkson,2025-12-08,2026
12,Minnesota State,2025-12-08,2026
13,St. Cloud State,2025-12-08,2026
14,Colgate,2025-12-08,2026
15,Yale,2025-12-08,2026
1,Wisconsin,2026-01-05,2026
2,Ohio State,2026-01-05,2026
3,Minnesota,2026-01-05,2026
4,Penn State,2026-01-05,2026
5,Connecticut,2026-01-05,2026
6,Northeastern,2026-01-05,2026
7,Quinnipiac,2026-01-05,2026
8,Minnesota Duluth,2026-01-05,2026
9,Princeton,2026-01-05,2026
10,Cornell,2026-01-05,2026
11,Clarkson,2026-01-05,2026
12,Minnesota State,2026-01-05,2026
13,Colgate,2026-01-05,2026
14,Yale,2026-01-05,2026
15,St. Cloud State,2026-01-05,2026
1,Wisconsin,2026-01-12,2026
2,Ohio State,2026-01-12,2026
3,Minnesota,2026-01-12,2026
4,Penn State,2026-01-12,2026
5,Connecticut,2026-01-12,2026
6,Quinnipiac,2026-01-12,2026
7,Northeastern,2026-01-12,2026
8,Minnesota Duluth,2026-01-12,2026
9,Princeton,2026-01-12,2026
10,Cornell,2026-01-12,2026
11,Clarkson,2026-01-12,2026
12,Colgate,2026-01-12,2026
13,Yale,2026-01-12,2026
14,Minnesota State,2026-01-12,2026
15,St. Cloud State,2026-01-12,2026
1,Wisconsin,2026-01-19,2026
2,Ohio State,2026-01-19,2026
3,Minnesota,2026-01-19,2026
4,Penn State,2026-01-19,2026
5,Connecticut,2026-01-19,2026
6,Quinnipiac,2026-01-19,2026
7,Princeton,2026-01-19,2026
8,Northeastern,2026-01-19,2026
9,Minnesota Duluth,2026-01-19,2026
10,Yale,2026-01-19,2026
11,Clarkson,2026-01-19,2026
12,Cornell,2026-01-19,2026
13,Minnesota State,2026-01-19,2026
14,Holy Cross,2026-01-19,2026
15,St. Cloud State,2026-01-19,2026
1,Wisconsin,2026-01-26,2026
2,Ohio State,2026-01-26,2026
3,Minnesota,2026-01-26,2026
4,Penn State,2026-01-26,2026
5,Quinnipiac,2026-01-26,2026
6,Northeastern,2026-01-26,2026
7,Connecticut,2026-01-26,2026
8,Princeton,2026-01-26,2026
9,Minnesota Duluth,2026-01-26,2026
10,Yale,2026-01-26,2026
11,Clarkson,2026-01-26,2026
12,Cornell,2026-01-26,2026
13,Holy Cross,2026-01-26,2026
14,Minnesota State,2026-01-26,2026
15,Mercyhurst,2026-01-26,2026
1,Wisconsin,2026-02-02,2026
2,Ohio State,2026-02-02,2026
3,Minnesota,2026-02-02,2026
4,Penn State,2026-02-02,2026
5,Northeastern,2026-02-02,2026
6,Connecticut,2026-02-02,2026
7,Princeton,2026-02-02,2026
8,Quinnipiac,2026-02-02,2026
9,Yale,2026-02-02,2026
10,Minnesota Duluth,2026-02-02,2026
11,Clarkson,2026-02-02,2026
12,Cornell,2026-02-02,2026
13,Holy Cross,2026-02-02,2026
14,Mercyhurst,2026-02-02,2026
15,Minnesota State,2026-02-02,2026
1,Wisconsin,2026-02-09,2026
2,Ohio State,2026-02-09,2026
3,Minnesota,2026-02-09,2026
4,Penn State,2026-02-09,2026
5,Northeastern,2026-02-09,2026
6,Connecticut,2026-02-09,2026
7,Quinnipiac,2026-02-09,2026
8,Princeton,2026-02-09,2026
9,Yale,2026-02-09,2026
10,Minnesota Duluth,2026-02-09,2026
11,Cornell,2026-02-09,2026
12,Clarkson,2026-02-09,2026
13,Mercyhurst,2026-02-09,2026
14,Holy Cross,2026-02-09,2026
15,Colgate,2026-02-09,2026
1,Wisconsin,2026-02-16,2026
2,Ohio State,2026-02-16,2026
3,Minnesota,2026-02-16,2026
4,Penn State,2026-02-16,2026
5,Northeastern,2026-02-16,2026
6,Connecticut,2026-02-16,2026
7,Quinnipiac,2026-02-16,2026
8,Yale,2026-02-16,2026
9,Princeton,2026-02-16,2026
10,Minnesota Duluth,2026-02-16,2026
11,Cornell,2026-02-16,2026
12,Clarkson,2026-02-16,2026
13,Mercyhurst,2026-02-16,2026
14,Colgate,2026-02-16,2026
15,Minnesota State,2026-02-16,2026
1,Wisconsin,2026-02-23,2026
2,Ohio State,2026-02-23,2026
3,Penn State,2026-02-23,2026
4,Minnesota,2026-02-23,2026
5,Northeastern,2026-02-23,2026
6,Connecticut,2026-02-23,2026
7,Quinnipiac,2026-02-23,2026
8,Yale,2026-02-23,2026
9,Minnesota Duluth,2026-02-23,2026
10,Princeton,2026-02-23,2026
11,Cornell,2026-02-23,2026
12,Mercyhurst,2026-02-23,2026
13,Colgate,2026-02-23,2026
14,Minnesota State,2026-02-23,2026
15,Clarkson,2026-02-23,2026
1,Wisconsin,2026-03-02,2026
2,Ohio State,2026-03-02,2026
3,Penn State,2026-03-02,2026
4,Minnesota,2026-03-02,2026
5,Northeastern,2026-03-02,2026
6,Connecticut,2026-03-02,2026
7,Yale,2026-03-02,2026
8,Quinnipiac,2026-03-02,2026
9,Princeton,2026-03-02,2026
10,Minnesota Duluth,2026-03-02,2026
11,Cornell,2026-03-02,2026
12,Mercyhurst,2026-03-02,2026
13,Minnesota State,2026-03-02,2026
14,Colgate,2026-03-02,2026
15,Clarkson,2026-03-02,2026
1,Ohio State,2026-03-09,2026
2,Wisconsin,2026-03-09,2026
3,Penn State,2026-03-09,2026
4,Minnesota,2026-03-09,2026
5,Northeastern,2026-03-09,2026
6,Connecticut,2026-03-09,2026
7,Quinnipiac,2026-03-09,2026
8,Yale,2026-03-09,2026
9,Princeton,2026-03-09,2026
10,Minnesota Duluth,2026-03-09,2026
11,Cornell,2026-03-09,2026
12,Mercyhurst,2026-03-09,2026
13,Minnesota State,2026-03-09,2026
14,Colgate,2026-03-09,2026
15,Clarkson,2026-03-09,2026
1,Wisconsin,2026-03-23,2026
2,Ohio State,2026-03-23,2026
3,Penn State,2026-03-23,2026
4,Northeastern,2026-03-23,2026
5,Minnesota,2026-03-23,2026
6,Connecticut,2026-03-23,2026
7,Quinnipiac,2026-03-23,2026
8,Yale,2026-03-23,2026
9,Princeton,2026-03-23,2026
10,Minnesota Duluth,2026-03-23,2026
11,Cornell,2026-03-23,2026
12,Mercyhurst,2026-03-23,2026
13,Minnesota State,2026-03-23,2026
14,Clarkson,2026-03-23,2026
15,Colgate,2026-03-23,2026
